Transaction_ID,Date,Store_ID,Product_ID,Category_ID,Quantity_Sold,Sale_Price_Per_Unit,Total_Sale_Amount,Discount_Amount,Net_Sale_Amount,Payment_Method,Customer_ID,Salesperson_ID
34239,7/31/2021 11:58,107,514,101,3,142.64,427.92,22.27,405.65,Mobile Payment,1411,574
66676,11/22/2020 4:28,106,574,102,1,70.05,70.05,20.3,49.75,Mobile Payment,1687,581
66380,6/9/2021 20:10,198,582,104,1,51.68,51.68,7.37,44.31,Mobile Payment,1030,546
83953,11/26/2020 8:11,115,590,105,1,160.84,160.84,6.99,153.85,Debit Card,1576,508
79806,9/20/2021 9:48,166,534,104,4,59.96,239.84,25.93,213.91,Debit Card,1543,532
46231,8/25/2021 17:01,156,532,102,1,16.19,16.19,10.2,5.99,Credit Card,1668,561
41549,7/10/2021 14:28,183,560,107,1,155.73,155.73,28.55,127.18,Cash,1938,551
80448,12/22/2020 7:19,169,536,103,2,121.08,242.16,18.49,223.67,Cash,1620,529
25717,9/28/2021 13:04,148,560,107,3,28.55,85.65,14.9,70.75,Mobile Payment,1206,502
62723,10/7/2021 2:33,157,594,102,3,21.49,64.47,3.91,60.56,Debit Card,1912,585
33264,2/11/2021 7:42,129,527,107,1,117.13,117.13,21.97,95.16,Debit Card,1336,560
12953,3/27/2021 11:15,159,531,103,5,73.31,366.55,0.9,365.65,Debit Card,1861,597
63039,3/28/2021 19:20,131,539,105,4,74.18,296.72,7.76,288.96,Credit Card,1715,566
82055,10/11/2021 5:00,176,586,106,2,69.43,138.86,29.26,109.6,Cash,1325,509
79442,3/28/2021 20:24,112,502,102,4,61.97,247.88,19.42,228.46,Mobile Payment,1773,593
40113,8/2/2021 13:33,200,585,107,4,104.87,419.48,6.97,412.51,Cash,1863,514
78797,11/10/2020 1:01,186,544,102,1,38.96,38.96,29.65,9.31,Credit Card,1028,556
40911,1/28/2021 7:37,121,528,107,2,130.58,261.16,1.79,259.37,Credit Card,1464,568
65874,4/7/2021 2:03,151,567,107,1,19.87,19.87,16.09,3.78,Mobile Payment,1328,554
36995,8/22/2021 11:00,177,540,106,4,190.95,763.8,26.55,737.25,Mobile Payment,1231,515
15722,5/20/2021 6:08,178,526,102,1,63.5,63.5,24.62,38.88,Debit Card,1190,592
28625,4/24/2021 22:54,195,555,106,5,143.67,718.35,4.05,714.3,Credit Card,1803,557
32804,5/18/2021 16:03,155,505,103,2,108.07,216.14,11.53,204.61,Credit Card,1663,537
30399,6/30/2021 8:00,199,562,104,4,23.46,93.84,26.71,67.13,Mobile Payment,1027,597
14293,11/3/2021 2:37,189,534,104,1,95.98,95.98,7.33,88.65,Credit Card,1099,508
13364,2/16/2021 6:27,146,571,102,4,148.65,594.6,17.86,576.74,Debit Card,1239,582
12413,9/23/2021 23:21,146,597,102,2,181.17,362.34,9.09,353.25,Debit Card,1720,504
65859,11/13/2020 17:32,155,571,102,2,161.98,323.96,26.8,297.16,Credit Card,1973,555
95421,2/28/2021 8:53,145,550,107,4,103.34,413.36,22.3,391.06,Mobile Payment,1563,528
68675,1/6/2021 18:59,161,578,105,1,91.59,91.59,18.38,73.21,Cash,1720,562
34603,10/6/2021 17:14,196,562,104,3,14.62,43.86,24.49,19.37,Cash,1211,580
14586,11/16/2020 19:22,193,561,101,3,35.91,107.73,9.25,98.48,Cash,1945,504
92845,2/23/2021 1:46,193,569,106,5,195.3,976.5,21.22,955.28,Credit Card,1659,593
50778,3/16/2021 19:38,193,532,102,3,117.5,352.5,13.1,339.4,Debit Card,1997,551
65669,12/10/2020 12:59,133,576,103,1,57.92,57.92,7.92,50,Mobile Payment,1632,545
45767,3/6/2021 6:30,170,528,107,5,88.09,440.45,6.2,434.25,Mobile Payment,1770,589
61032,5/16/2021 22:46,142,523,106,2,30,60,25.68,34.32,Cash,1127,560
98552,1/8/2021 0:13,129,531,103,2,36.94,73.88,21.11,52.77,Credit Card,1221,501
56479,2/18/2021 2:21,128,503,102,4,25.72,102.88,0.57,102.31,Cash,1970,519
84968,2/14/2021 0:56,188,559,107,4,153.91,615.64,4.93,610.71,Cash,1339,554
42883,12/19/2020 9:04,124,509,106,3,27.72,83.16,10.16,73,Credit Card,1908,584
30351,3/19/2021 12:54,184,501,104,1,134.88,134.88,14.16,120.72,Debit Card,1670,541
94889,11/17/2020 7:02,189,539,105,5,97.35,486.75,22.35,464.4,Mobile Payment,1476,585
80526,4/7/2021 2:09,195,598,105,3,133.25,399.75,16.37,383.38,Mobile Payment,1623,579
56154,11/10/2020 16:52,149,553,104,1,154.09,154.09,8.82,145.27,Cash,1302,542
66335,1/14/2021 4:38,145,525,101,1,64.92,64.92,1.27,63.65,Debit Card,1296,600
57246,1/8/2021 14:38,164,541,104,1,16.32,16.32,9.9,6.42,Cash,1346,554
93610,5/22/2021 2:18,106,544,102,1,103.73,103.73,15.74,87.99,Debit Card,1541,592
47453,10/15/2021 23:57,101,536,103,2,168.83,337.66,28.8,308.86,Credit Card,1077,507
25247,1/25/2021 15:51,144,600,103,1,68.82,68.82,6.96,61.86,Credit Card,1475,555
94292,4/13/2021 23:38,197,505,103,1,187.25,187.25,13.7,173.55,Cash,1108,543
99292,4/4/2021 11:35,103,556,104,3,141.4,424.2,12.94,411.26,Mobile Payment,1229,520
69738,8/29/2021 0:22,132,550,107,5,159.22,796.1,1.12,794.98,Cash,1560,574
55046,4/8/2021 3:43,154,522,102,1,168.74,168.74,0.48,168.26,Mobile Payment,1481,593
66763,8/21/2021 18:21,118,597,102,5,166.32,831.6,6.14,825.46,Mobile Payment,1635,500
84086,8/7/2021 21:29,155,510,103,1,146.65,146.65,2.79,143.86,Credit Card,1472,508
32175,10/25/2021 18:19,137,594,102,2,26.66,53.32,22.44,30.88,Mobile Payment,1634,586
54226,7/10/2021 16:41,135,578,105,1,156.67,156.67,7.19,149.48,Credit Card,1781,515
40813,11/22/2020 7:33,193,586,106,1,89.82,89.82,16.64,73.18,Cash,1663,551
27609,3/9/2021 7:53,195,577,102,4,62.24,248.96,8.32,240.64,Cash,1431,598
66367,3/3/2021 19:12,153,526,102,1,173.52,173.52,25.71,147.81,Cash,1292,579
17303,7/11/2021 4:49,117,511,103,3,149.04,447.12,26.57,420.55,Credit Card,1664,509
69978,12/10/2020 17:19,133,523,106,2,85.2,170.4,29.78,140.62,Cash,1031,510
17165,12/29/2020 0:13,170,593,102,2,30.26,60.52,15.12,45.4,Credit Card,1458,534
26763,1/19/2021 15:05,192,556,104,2,118.01,236.02,21.16,214.86,Mobile Payment,1999,501
90836,5/21/2021 16:49,111,565,101,1,47.64,47.64,25.54,22.1,Cash,1097,597
54671,4/16/2021 11:30,167,517,104,4,61.95,247.8,29.32,218.48,Cash,1863,539
67592,4/17/2021 15:05,110,524,106,2,29.4,58.8,20.01,38.79,Cash,1304,506
50087,4/11/2021 13:44,154,520,101,2,100.36,200.72,18.65,182.07,Credit Card,1261,563
11658,1/21/2021 1:24,174,600,103,2,107.31,214.62,29.29,185.33,Credit Card,1881,553
55714,11/5/2021 4:35,185,501,104,2,79.54,159.08,15.31,143.77,Credit Card,1511,502
51917,8/29/2021 5:32,185,596,102,5,185.17,925.85,4.8,921.05,Debit Card,1734,590
52918,4/2/2021 19:31,179,564,106,1,141.9,141.9,1.83,140.07,Cash,1402,531
64869,6/17/2021 4:48,189,551,103,5,159.58,797.9,6.99,790.91,Credit Card,1651,529
73633,10/31/2021 16:55,114,588,103,4,16.99,67.96,7.92,60.04,Credit Card,1221,545
97308,11/17/2020 12:35,139,549,101,1,51.21,51.21,17.48,33.73,Cash,1196,594
75397,12/22/2020 23:15,175,536,103,3,167.46,502.38,7.29,495.09,Mobile Payment,1846,515
90261,11/9/2020 9:15,142,530,102,1,189.11,189.11,9.69,179.42,Mobile Payment,1755,543
55404,5/27/2021 3:29,184,520,101,5,106.72,533.6,16.13,517.47,Debit Card,1907,504
11248,6/1/2021 7:05,142,506,107,3,183.2,549.6,16.98,532.62,Credit Card,1457,505
26968,2/14/2021 9:51,176,524,106,3,66.98,200.94,17.65,183.29,Credit Card,1963,568
52154,3/6/2021 6:40,156,532,102,2,48.64,97.28,22.68,74.6,Cash,1377,561
84411,7/31/2021 1:27,141,529,104,1,23.89,23.89,7.91,15.98,Credit Card,1512,600
88578,12/25/2020 22:21,169,509,106,3,32.48,97.44,29.3,68.14,Debit Card,1846,595
53284,8/24/2021 18:57,182,556,104,4,175.41,701.64,18.62,683.02,Debit Card,1264,581
86100,1/21/2021 16:49,179,526,102,1,130.58,130.58,19.21,111.37,Mobile Payment,1513,560
88347,8/3/2021 17:50,132,530,102,3,182.17,546.51,18.34,528.17,Credit Card,1437,540
24839,7/31/2021 19:18,176,549,101,1,40.35,40.35,20.98,19.37,Debit Card,1785,569
35696,12/10/2020 10:00,170,512,107,5,154.64,773.2,14.83,758.37,Credit Card,1345,563
60097,5/14/2021 17:48,182,544,102,3,94.82,284.46,23.87,260.59,Debit Card,1955,552
61734,10/30/2021 9:00,144,546,103,2,37.72,75.44,14.05,61.39,Mobile Payment,1456,600
50789,1/14/2021 6:29,185,600,103,3,187.28,561.84,20.03,541.81,Debit Card,1260,596
57153,8/28/2021 15:17,145,526,102,5,116.06,580.3,25.2,555.1,Debit Card,1250,557
63081,5/14/2021 9:18,167,588,103,5,155.29,776.45,5.6,770.85,Credit Card,1203,524
67590,5/2/2021 23:33,151,598,105,3,172.52,517.56,1.34,516.22,Mobile Payment,1711,588
54344,4/4/2021 12:26,107,564,106,1,75,75,5.51,69.49,Cash,1830,548
92284,5/13/2021 7:20,150,579,101,4,138.5,554,7.06,546.94,Cash,1522,573
92996,7/10/2021 17:20,196,518,105,5,44.96,224.8,22.3,202.5,Cash,1058,546
86455,8/25/2021 7:54,124,508,105,5,95.35,476.75,4.63,472.12,Credit Card,1209,534
10063,12/17/2020 12:30,184,556,104,1,67.42,67.42,25.64,41.78,Credit Card,1038,597
38389,9/28/2021 9:22,123,536,103,2,19.68,39.36,26.96,12.4,Debit Card,1531,574
11975,1/22/2021 23:37,193,595,104,5,190.9,954.5,11.84,942.66,Debit Card,1758,599
76611,4/24/2021 5:13,142,546,103,1,46.02,46.02,10.07,35.95,Mobile Payment,1662,572
92200,5/19/2021 19:58,148,521,101,2,180.93,361.86,22.5,339.36,Mobile Payment,1087,598
97549,12/16/2020 10:54,171,505,103,5,101.28,506.4,22.99,483.41,Cash,1731,597
35278,3/27/2021 14:10,129,562,104,4,157.65,630.6,28.55,602.05,Cash,1156,527
53277,12/23/2020 8:43,134,534,104,4,36.49,145.96,24.37,121.59,Credit Card,1772,543
13434,8/31/2021 14:07,126,568,107,2,49.59,99.18,15.25,83.93,Credit Card,1421,558
72581,10/12/2021 20:50,153,553,104,3,151.14,453.42,7.98,445.44,Cash,1288,548
54938,3/16/2021 14:28,116,537,107,2,20.22,40.44,23.2,17.24,Debit Card,1331,536
68173,10/11/2021 7:38,106,561,101,3,65.52,196.56,3.07,193.49,Mobile Payment,1602,590
19406,5/10/2021 1:14,115,505,103,2,164.58,329.16,20.79,308.37,Credit Card,1603,562
90179,4/11/2021 4:17,191,591,101,3,127.76,383.28,21.65,361.63,Credit Card,1820,560
32161,3/25/2021 15:37,124,572,104,1,41.22,41.22,5.95,35.27,Mobile Payment,1135,578
57811,6/4/2021 0:38,186,574,102,3,92.81,278.43,27.76,250.67,Mobile Payment,1448,511
54790,1/5/2021 4:43,128,550,107,2,43.54,87.08,18.45,68.63,Credit Card,1441,561
47555,4/18/2021 10:51,126,522,102,4,147.24,588.96,23.11,565.85,Mobile Payment,1814,581
20320,10/23/2021 8:11,144,534,104,4,38.02,152.08,0.09,151.99,Credit Card,1518,590
30599,6/20/2021 22:52,160,597,102,1,36.45,36.45,21.55,14.9,Cash,1594,588
60620,6/15/2021 15:57,192,505,103,3,115.51,346.53,23.68,322.85,Credit Card,1070,599
77903,7/10/2021 4:48,186,569,106,1,186.1,186.1,22.52,163.58,Cash,1273,595
41719,5/1/2021 22:09,148,507,103,5,89.66,448.3,26.72,421.58,Cash,1082,561
89038,10/7/2021 8:31,118,587,101,3,28.01,84.03,15.69,68.34,Cash,1270,505
17942,6/27/2021 23:57,180,592,103,2,65.89,131.78,15.6,116.18,Debit Card,1875,519
15804,10/17/2021 12:56,193,551,103,4,124.75,499,19.87,479.13,Mobile Payment,1624,525
66176,9/12/2021 17:50,150,570,103,1,28.5,28.5,11.49,17.01,Mobile Payment,1116,555
61710,6/1/2021 19:43,133,572,104,4,151.09,604.36,23.08,581.28,Debit Card,1735,586
91302,12/2/2020 2:41,145,505,103,2,104,208,23.66,184.34,Cash,1823,585
96256,3/31/2021 11:53,131,583,107,3,40.13,120.39,12.23,108.16,Credit Card,1984,516
82242,11/18/2020 8:25,163,558,105,4,98.83,395.32,22.49,372.83,Credit Card,1280,579
64805,7/18/2021 3:17,195,551,103,5,94.97,474.85,10.1,464.75,Credit Card,1209,556
36820,6/13/2021 22:14,159,580,105,2,53.22,106.44,7.77,98.67,Debit Card,1717,509
36795,1/18/2021 15:49,168,529,104,1,40.04,40.04,21.12,18.92,Debit Card,1879,525
16223,3/31/2021 8:55,149,598,105,3,153.03,459.09,18.34,440.75,Debit Card,1545,535
28454,12/14/2020 15:53,106,510,103,5,78.17,390.85,28.26,362.59,Debit Card,1391,561
69690,3/4/2021 15:49,131,529,104,4,96.67,386.68,0.11,386.57,Mobile Payment,1456,564
11025,4/20/2021 12:15,122,543,107,2,183.45,366.9,12.28,354.62,Cash,1305,564
31255,11/7/2021 6:36,169,524,106,4,127.94,511.76,20.13,491.63,Mobile Payment,1162,594
49350,8/7/2021 14:53,176,578,105,2,122.55,245.1,3.58,241.52,Mobile Payment,1494,529
63597,9/9/2021 18:53,115,570,103,2,138.64,277.28,9.56,267.72,Debit Card,1704,595
14741,8/16/2021 19:53,182,586,106,5,95.47,477.35,7.25,470.1,Cash,1543,578
51001,4/22/2021 4:26,107,502,102,3,122.07,366.21,27.45,338.76,Credit Card,1075,557
66325,1/4/2021 3:29,152,568,107,1,114.69,114.69,18.72,95.97,Mobile Payment,1634,529
77014,8/14/2021 4:37,179,553,104,4,24.47,97.88,6.78,91.1,Cash,1643,530
26429,12/23/2020 10:16,111,520,101,1,197.2,197.2,25.83,171.37,Cash,1072,560
75861,6/28/2021 9:54,120,554,102,3,194.97,584.91,23.71,561.2,Debit Card,1651,555
73856,1/9/2021 12:33,111,529,104,5,24.4,122,5.4,116.6,Cash,1628,584
70051,10/29/2021 7:36,173,524,106,4,104.24,416.96,7.4,409.56,Credit Card,1278,555
16108,2/21/2021 3:56,127,546,103,4,90.69,362.76,1.59,361.17,Debit Card,1695,507
41712,2/9/2021 23:34,181,501,104,3,107.6,322.8,22.63,300.17,Credit Card,1403,539
84387,8/27/2021 19:49,169,525,101,5,154.59,772.95,15.61,757.34,Credit Card,1277,553
12928,5/8/2021 18:41,174,567,107,1,114,114,4.15,109.85,Credit Card,1395,515
37850,2/18/2021 4:56,176,592,103,5,167.11,835.55,29.13,806.42,Cash,1314,518
49635,8/16/2021 6:23,108,551,103,4,140.41,561.64,19.18,542.46,Mobile Payment,1460,534
71480,12/9/2020 20:40,189,515,106,2,23.68,47.36,29.42,17.94,Mobile Payment,1882,561
37263,5/19/2021 16:06,156,559,107,1,84.89,84.89,10.92,73.97,Debit Card,1353,566
24057,10/8/2021 12:23,185,542,107,1,110.59,110.59,9.85,100.74,Credit Card,2000,563
13612,2/8/2021 22:11,101,555,106,3,82.93,248.79,28.16,220.63,Mobile Payment,1093,506
40408,1/10/2021 8:46,188,555,106,1,99.83,99.83,18.79,81.04,Mobile Payment,1955,545
13437,3/23/2021 20:47,143,546,103,3,159.31,477.93,16.57,461.36,Debit Card,1379,542
38658,9/13/2021 18:30,128,548,102,1,61.07,61.07,10.94,50.13,Debit Card,1328,531
15786,3/14/2021 7:54,136,577,102,1,90.96,90.96,22.55,68.41,Mobile Payment,1334,506
13510,4/16/2021 13:46,175,573,103,3,87.86,263.58,17.9,245.68,Debit Card,1080,574
51429,8/30/2021 22:45,183,537,107,5,19.06,95.3,28.73,66.57,Debit Card,1551,561
11603,12/16/2020 2:00,105,540,106,3,10.32,30.96,5.9,25.06,Debit Card,1507,516
32066,10/14/2021 3:55,189,502,102,5,152.14,760.7,13.1,747.6,Cash,1550,579
96296,10/18/2021 10:50,135,574,102,3,148.41,445.23,26.84,418.39,Credit Card,1074,516
78583,4/16/2021 14:50,169,583,107,4,59.53,238.12,4.55,233.57,Cash,1248,543
93122,3/4/2021 18:24,176,553,104,1,104.87,104.87,5.41,99.46,Credit Card,1005,577
64730,11/19/2020 18:57,137,500,104,2,113.91,227.82,21.29,206.53,Debit Card,1004,539
73549,2/17/2021 4:26,110,549,101,1,98.92,98.92,15.97,82.95,Cash,1689,533
34171,8/8/2021 16:05,158,560,107,2,33.45,66.9,6.32,60.58,Mobile Payment,1177,536
74188,3/19/2021 8:04,160,521,101,4,46.35,185.4,29.11,156.29,Mobile Payment,1727,512
93363,10/23/2021 5:49,163,589,102,4,80.89,323.56,26.22,297.34,Cash,1896,524
74141,12/10/2020 3:04,126,551,103,1,189.04,189.04,28.16,160.88,Debit Card,1885,516
65358,6/2/2021 19:59,153,511,103,2,93.76,187.52,19.04,168.48,Cash,1822,508
62439,9/13/2021 23:34,173,500,104,1,46.25,46.25,13,33.25,Credit Card,1177,546
14966,3/23/2021 0:31,188,501,104,4,39.03,156.12,7.01,149.11,Credit Card,1704,529
17477,8/30/2021 23:21,189,564,106,4,145.27,581.08,16.98,564.1,Cash,1283,540
89261,11/4/2021 15:08,118,558,105,4,137.71,550.84,5.89,544.95,Credit Card,1623,545
80614,8/30/2021 12:35,139,594,102,2,89.99,179.98,7,172.98,Cash,1723,572
55956,9/22/2021 23:25,188,553,104,1,179.28,179.28,14.22,165.06,Mobile Payment,1594,557
61466,7/4/2021 14:37,133,500,104,4,90.7,362.8,20.03,342.77,Debit Card,1227,566
69467,2/21/2021 10:34,112,564,106,4,148.37,593.48,10.67,582.81,Cash,1936,578
31541,2/1/2021 8:08,195,599,104,5,13.8,69,9.04,59.96,Mobile Payment,1041,576
86668,11/29/2020 17:11,180,583,107,1,156.19,156.19,9.37,146.82,Credit Card,1658,585
66998,7/14/2021 0:11,169,502,102,1,162.95,162.95,8.93,154.02,Cash,1194,551
80353,5/23/2021 9:38,182,579,101,3,94.28,282.84,10.21,272.63,Mobile Payment,1271,517
85967,4/29/2021 15:38,169,544,102,5,49.38,246.9,9.52,237.38,Credit Card,1775,506
96063,9/28/2021 1:25,163,593,102,4,155.67,622.68,7.32,615.36,Mobile Payment,1936,502
84038,5/26/2021 17:03,117,564,106,1,52.48,52.48,3.1,49.38,Mobile Payment,1465,541
34953,11/4/2021 23:23,138,562,104,2,132.12,264.24,19.44,244.8,Credit Card,1628,522
67528,5/3/2021 22:08,200,571,102,2,166.9,333.8,16.32,317.48,Cash,1749,545
17145,11/12/2020 2:51,178,595,104,5,111.6,558,18.44,539.56,Cash,1589,526
18181,12/3/2020 13:04,102,531,103,1,170.36,170.36,21.15,149.21,Cash,1723,571
21087,7/25/2021 1:56,119,590,105,1,73.15,73.15,27.21,45.94,Credit Card,1749,547
23166,9/9/2021 20:43,189,583,107,4,29.16,116.64,7.82,108.82,Credit Card,1786,505
98907,10/12/2021 23:53,179,586,106,2,54.52,109.04,19.81,89.23,Debit Card,1383,540
67733,7/23/2021 15:11,183,509,106,2,58.18,116.36,18.84,97.52,Debit Card,1827,595
79860,2/13/2021 7:00,111,506,107,3,148.31,444.93,7.74,437.19,Credit Card,1488,523
47008,5/15/2021 14:21,169,590,105,2,25.24,50.48,13.29,37.19,Cash,1737,578
31740,10/23/2021 12:45,197,596,102,3,153.77,461.31,16.69,444.62,Cash,1414,541
63751,9/12/2021 16:14,127,557,103,3,93.43,280.29,10.23,270.06,Mobile Payment,1055,532
19843,5/17/2021 3:37,193,507,103,5,106.76,533.8,28.33,505.47,Mobile Payment,1627,580
59433,7/22/2021 23:29,156,503,102,4,107.23,428.92,23.09,405.83,Cash,1860,523
40157,5/29/2021 16:12,121,594,102,2,89.97,179.94,16.14,163.8,Debit Card,1884,564
48596,4/26/2021 20:25,170,594,102,3,101.54,304.62,15.36,289.26,Mobile Payment,1121,580
26643,3/25/2021 6:32,136,556,104,5,184.13,920.65,0.94,919.71,Debit Card,1536,526
84217,12/28/2020 8:56,197,509,106,2,69.12,138.24,27.57,110.67,Credit Card,1843,535
46375,8/25/2021 18:44,156,576,103,2,164.33,328.66,6.35,322.31,Credit Card,1100,551
78534,7/8/2021 20:15,200,594,102,1,117.37,117.37,28.4,88.97,Debit Card,1297,503
52103,4/13/2021 21:34,121,584,107,4,76.26,305.04,22.84,282.2,Mobile Payment,1841,512
84046,6/25/2021 1:02,185,600,103,1,94.4,94.4,18.44,75.96,Credit Card,1178,590
22021,10/26/2021 11:28,113,582,104,4,40.75,163,16.64,146.36,Mobile Payment,1431,593
54127,8/2/2021 6:49,143,567,107,5,50.75,253.75,18.9,234.85,Cash,1133,576
56261,6/30/2021 19:28,197,540,106,1,140.12,140.12,20.22,119.9,Debit Card,1381,585
17980,4/27/2021 3:38,130,510,103,4,176.43,705.72,27.43,678.29,Debit Card,1210,537
97269,11/2/2021 1:03,135,511,103,2,115.07,230.14,10.82,219.32,Mobile Payment,1167,564
83876,2/11/2021 6:58,127,506,107,4,178.77,715.08,17.41,697.67,Credit Card,1087,597
34943,3/24/2021 20:30,191,558,105,2,10.79,21.58,0.97,20.61,Mobile Payment,1062,537
15770,8/15/2021 8:25,197,513,106,2,10.8,21.6,6.91,14.69,Mobile Payment,1218,564
66900,9/16/2021 16:53,170,558,105,1,100.09,100.09,18.6,81.49,Cash,1986,501
11964,8/31/2021 8:55,129,560,107,1,32.7,32.7,8.01,24.69,Debit Card,1119,546
52572,7/24/2021 20:12,113,538,105,1,39.58,39.58,14.08,25.5,Debit Card,1843,535
85490,8/24/2021 21:42,146,548,102,3,21.8,65.4,2.51,62.89,Cash,1891,600
78022,12/21/2020 17:51,124,528,107,5,123.04,615.2,15.96,599.24,Credit Card,1637,553
40744,3/5/2021 15:48,149,566,105,1,62.72,62.72,15.21,47.51,Cash,1470,514
41348,6/13/2021 14:26,192,550,107,5,110.83,554.15,27.7,526.45,Cash,1423,524
59857,4/21/2021 17:35,144,578,105,1,168.09,168.09,3.2,164.89,Debit Card,1681,506
22967,7/23/2021 18:43,129,590,105,4,98.44,393.76,26.93,366.83,Mobile Payment,1440,544
52750,12/18/2020 12:37,154,553,104,1,134.15,134.15,10.28,123.87,Mobile Payment,1545,530
79920,11/1/2021 1:37,130,543,107,1,188.57,188.57,2.19,186.38,Cash,1341,594
25894,9/27/2021 22:14,183,527,107,2,32.24,64.48,19.23,45.25,Mobile Payment,1822,524
92696,8/9/2021 13:40,112,574,102,2,184.77,369.54,15.4,354.14,Mobile Payment,1616,593
96256,2/27/2021 22:49,151,516,106,4,10.14,40.56,6.12,34.44,Cash,1831,508
47528,5/28/2021 15:12,151,538,105,4,49.52,198.08,20.52,177.56,Debit Card,1241,573
60926,11/30/2020 0:12,116,576,103,1,181.45,181.45,29.13,152.32,Debit Card,1579,596
13005,10/31/2021 12:10,126,582,104,5,103.93,519.65,9.18,510.47,Mobile Payment,1889,506
65941,10/1/2021 22:44,175,575,107,5,28.8,144,12.33,131.67,Credit Card,1948,536
42304,11/24/2020 18:36,104,543,107,3,45.44,136.32,10.26,126.06,Cash,1169,589
10875,8/15/2021 20:38,197,509,106,4,117.63,470.52,29.43,441.09,Cash,1171,501
14819,3/9/2021 12:54,171,562,104,5,131.55,657.75,20.54,637.21,Mobile Payment,1505,519
69932,10/18/2021 11:32,161,587,101,4,22.89,91.56,20.7,70.86,Debit Card,1208,522
36268,3/29/2021 19:39,135,585,107,2,164.17,328.34,5.18,323.16,Cash,1438,571
75173,11/19/2020 1:04,162,502,102,5,153.5,767.5,1.08,766.42,Mobile Payment,1935,538
35061,2/1/2021 22:06,120,518,105,2,13.72,27.44,7.03,20.41,Debit Card,1829,509
46670,6/23/2021 13:57,179,576,103,1,13.28,13.28,19.59,-6.31,Debit Card,1570,573
24218,8/11/2021 16:35,125,560,107,4,103.11,412.44,1.63,410.81,Debit Card,1448,597
66826,4/2/2021 1:51,196,598,105,3,20.54,61.62,22.68,38.94,Mobile Payment,1981,550
68391,10/15/2021 0:50,103,566,105,4,192.74,770.96,1.55,769.41,Credit Card,1446,521
95730,12/21/2020 4:36,150,575,107,2,26.06,52.12,4.31,47.81,Mobile Payment,1375,591
63880,11/5/2021 10:48,111,524,106,3,95.51,286.53,18.32,268.21,Cash,1590,597
14482,9/29/2021 10:17,161,546,103,3,115.81,347.43,7.88,339.55,Debit Card,1084,599
90246,3/23/2021 12:30,188,595,104,2,140.03,280.06,7.69,272.37,Credit Card,2000,536
12203,7/19/2021 16:46,183,557,103,1,199.18,199.18,17.48,181.7,Cash,1471,527
76765,3/25/2021 1:59,193,559,107,1,83.83,83.83,18.86,64.97,Cash,1940,521
29061,1/28/2021 1:19,109,512,107,5,98.83,494.15,18.82,475.33,Debit Card,1420,542
65624,3/30/2021 7:59,109,553,104,2,40.12,80.24,6.55,73.69,Cash,1886,599
21217,5/4/2021 7:23,139,529,104,1,156.25,156.25,23.36,132.89,Cash,1113,553
72780,11/28/2020 22:40,137,586,106,4,116.35,465.4,17.7,447.7,Credit Card,1771,590
32565,6/2/2021 14:30,176,544,102,1,26.33,26.33,9.85,16.48,Cash,1037,522
47525,1/17/2021 7:21,170,561,101,2,159.01,318.02,17.75,300.27,Mobile Payment,1430,510
82355,3/8/2021 17:28,142,500,104,5,81.44,407.2,20.33,386.87,Credit Card,1715,543
58831,3/28/2021 1:33,169,538,105,5,90.62,453.1,22.16,430.94,Cash,1899,549
82042,5/25/2021 0:21,171,520,101,5,151.92,759.6,15.71,743.89,Mobile Payment,1209,551
82153,11/29/2020 8:28,162,590,105,2,131.19,262.38,18.3,244.08,Debit Card,1613,565
91181,12/25/2020 19:46,190,566,105,2,77.27,154.54,6.85,147.69,Debit Card,1153,565
78905,5/13/2021 16:05,160,529,104,2,185.94,371.88,6.08,365.8,Debit Card,1760,514
71975,11/13/2020 10:09,130,550,107,4,85.53,342.12,21.01,321.11,Debit Card,1317,595
77355,10/23/2021 11:31,182,587,101,5,175.79,878.95,12.76,866.19,Mobile Payment,1557,528
